deviceid,newsid,guid,pos,app_version,device_vendor,netmodel,osversion,lng,lat,device_version,lng_lat,deviceid_newsid_mode,deviceid_pos_mode,deviceid_app_version_mode,deviceid_device_vendor_mode,deviceid_netmodel_mode,deviceid_osversion_mode,deviceid_lng_mode,deviceid_lat_mode,deviceid_device_version_mode,deviceid_lng_lat_mode,app_version_count,app_version_deviceid_count_ratio,day_minute,day_second,device_vendor_count,device_vendor_deviceid_count_ratio,device_version_count,device_version_deviceid_count_ratio,deviceid_app_version_count,deviceid_app_version_count_ratio,deviceid_app_version_ent,deviceid_app_version_mode_count,deviceid_app_version_nunique,deviceid_app_version_nunique_ratio_deviceid_count,deviceid_before_count,deviceid_count,deviceid_day_count,deviceid_day_hour_count,deviceid_device_vendor_count,deviceid_device_vendor_count_ratio,deviceid_device_vendor_ent,deviceid_device_vendor_mode_count,deviceid_device_vendor_nunique,deviceid_device_vendor_nunique_ratio_deviceid_count,deviceid_device_version_count,deviceid_device_version_count_ratio,deviceid_device_version_ent,deviceid_device_version_mode_count,deviceid_device_version_nunique,deviceid_device_version_nunique_ratio_deviceid_count,deviceid_first_exposure_ts_gap,deviceid_hour_count,deviceid_last_exposure_ts_gap,deviceid_lat_count,deviceid_lat_count_ratio,deviceid_lat_ent,deviceid_lat_mode_count,deviceid_lat_nunique,deviceid_lat_nunique_ratio_deviceid_count,deviceid_lng_count,deviceid_lng_count_ratio,deviceid_lng_ent,deviceid_lng_lat_count,deviceid_lng_lat_count_ratio,deviceid_lng_lat_ent,deviceid_lng_lat_mode_count,deviceid_lng_lat_nunique,deviceid_lng_lat_nunique_ratio_deviceid_count,deviceid_lng_mode_count,deviceid_lng_nunique,deviceid_lng_nunique_ratio_deviceid_count,deviceid_netmodel_count,deviceid_netmodel_count_ratio,deviceid_netmodel_ent,deviceid_netmodel_mode_count,deviceid_netmodel_nunique,deviceid_netmodel_nunique_ratio_deviceid_count,deviceid_newsid_count,deviceid_newsid_count_ratio,deviceid_newsid_ent,deviceid_newsid_mode_count,deviceid_newsid_nunique,deviceid_newsid_nunique_ratio_deviceid_count,deviceid_next10_exposure_ts_gap,deviceid_next1_exposure_ts_gap,deviceid_next20_exposure_ts_gap,deviceid_next2_exposure_ts_gap,deviceid_next30_exposure_ts_gap,deviceid_next3_exposure_ts_gap,deviceid_next50_exposure_ts_gap,deviceid_next5_exposure_ts_gap,deviceid_next8_exposure_ts_gap,deviceid_next_exposure_ts_gap_mean,deviceid_next_total_hour_count,deviceid_osversion_count,deviceid_osversion_count_ratio,deviceid_osversion_ent,deviceid_osversion_mode_count,deviceid_osversion_nunique,deviceid_osversion_nunique_ratio_deviceid_count,deviceid_pos_count,deviceid_pos_count_ratio,deviceid_pos_ent,deviceid_pos_mode_count,deviceid_pos_nunique,deviceid_pos_nunique_ratio_deviceid_count,deviceid_prev10_exposure_ts_gap,deviceid_prev1_exposure_ts_gap,deviceid_prev20_exposure_ts_gap,deviceid_prev2_exposure_ts_gap,deviceid_prev30_exposure_ts_gap,deviceid_prev3_exposure_ts_gap,deviceid_prev50_exposure_ts_gap,deviceid_prev5_exposure_ts_gap,deviceid_prev8_exposure_ts_gap,deviceid_prev_day_click_count,deviceid_prev_day_count,deviceid_prev_day_ctr,deviceid_prev_day_exposure_click_gap_iqr,deviceid_prev_day_exposure_click_gap_kurt,deviceid_prev_day_exposure_click_gap_max,deviceid_prev_day_exposure_click_gap_mean,deviceid_prev_day_exposure_click_gap_mean_ratio_iqr,deviceid_prev_day_exposure_click_gap_mean_ratio_ptp,deviceid_prev_day_exposure_click_gap_mean_ratio_std,deviceid_prev_day_exposure_click_gap_median,deviceid_prev_day_exposure_click_gap_min,deviceid_prev_day_exposure_click_gap_ptp,deviceid_prev_day_exposure_click_gap_q1,deviceid_prev_day_exposure_click_gap_q3,deviceid_prev_day_exposure_click_gap_skew,deviceid_prev_day_exposure_click_gap_std,deviceid_prev_exposure_ts_gap_mean,deviceid_prev_total_hour_click_count,deviceid_prev_total_hour_count,deviceid_prev_total_hour_ctr,guid_count,hour,hour_second,lat_count,lat_deviceid_count_ratio,lng_count,lng_deviceid_count_ratio,lng_lat_count,lng_lat_deviceid_count_ratio,minute,netmodel_count,netmodel_deviceid_count_ratio,newsid_count,newsid_deviceid_count_ratio,osversion_count,osversion_deviceid_count_ratio,pos_count,pos_deviceid_count_ratio,second,total_hour,label
302,796,296,0,0,0,0,2,565,564,76,572,796,0,0,0,0,2,565,564,76,572,14011,1.0,1329,79752,3038,1.0,87,1.0,2,0.0001427,0.0,14085,1,0.5,1,2,1,1,2,0.0006585,0,3038,1,0.5,2,0.023,0,87,1,0.5,127206207,1,0,1,1.0,0.6934,2,2,1.0,1,1.0,0.6934,1,1.0,0.6934,2,2,1.0,2,2,1.0,1,0.001217,0.6934,532,2,1.0,1,0.1666,0.6934,2,2,1.0,,,,,,,,,,,,2,0.001309,0.0,1527,1,0.5,1,0.0001864,0.6934,7339,2,1.0,,127206210.0,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,127206210.0,0.0,0.0,0.0,2,22,552,1,0.5,1,0.5,1,0.5,9,822,0.5,6,0.5,1527,1.0,5364,0.5,12,46,0
303,2035,297,1,0,4,1,0,569,568,64,576,2040,2,0,4,1,0,567,566,64,574,14011,1.0,306,18381,4193,1.0,138,1.0,19,0.001356,0.0,14085,1,0.05264,8,19,2,1,19,0.00453,0,4193,1,0.05264,19,0.1377,0,138,1,0.05264,77085791,1,215201184,1,1.0,2.205,19,10,0.5264,1,1.0,2.205,1,1.0,2.205,19,10,0.5264,19,10,0.5264,10,0.00269,0.857,2817,3,0.1578,1,1.0,2.871,19,18,0.9473,215201180.0,12941140.0,,120100410.0,,177464060.0,,192590220.0,205435200.0,153955380.0,,19,0.002254,0.0,8475,1,0.05264,5,0.001222,1.057,9675,3,0.1578,,42309536.0,,42309540.0,,51471412.0,,68369336.0,77085790.0,1.0,8.0,0.02788,0.0,-3.0,385094.0,385094.0,inf,inf,,385094.0,385094.0,0.0,385094.0,385094.0,,,56309124.0,0.0,0.0,0.0,19,5,381,1,0.05264,1,0.05264,1,0.05264,6,3719,0.5264,1,0.05264,8431,1.0,4092,0.2632,21,29,0
303,2041,297,0,0,4,0,0,572,571,64,579,2040,2,0,4,1,0,567,566,64,574,14011,1.0,522,31322,4193,1.0,138,1.0,19,0.001356,0.0,14085,1,0.05264,9,19,2,1,19,0.00453,0,4193,1,0.05264,19,0.1377,0,138,1,0.05264,90026931,1,202260044,1,1.0,2.205,19,10,0.5264,1,1.0,2.205,1,1.0,2.205,19,10,0.5264,19,10,0.5264,1,0.001217,0.857,2817,3,0.1578,1,1.0,2.871,19,18,0.9473,,107159260.0,,164522930.0,,179648780.0,,179649280.0,202259950.0,166648050.0,,19,0.002254,0.0,8475,1,0.05264,5,0.000932,1.057,9675,3,0.1578,,12941140.0,,55250670.0,,55250680.0,,64413376.0,89985310.0,1.0,8.0,0.02788,0.0,-3.0,385094.0,385094.0,inf,inf,,385094.0,385094.0,0.0,385094.0,385094.0,,,55568236.0,0.0,0.0,0.0,19,8,2522,1,0.05264,1,0.05264,1,0.05264,42,822,0.05264,1,0.05264,8431,1.0,5364,0.2632,2,32,0
304,2043,298,2,12,1,1,1,574,573,80,581,2042,0,12,1,1,1,2423,2413,80,2477,52,1.0,1435,86111,6171,1.0,75,1.0,24,0.4614,0.0,52,1,0.04166,3,24,3,3,24,0.00389,0,6171,1,0.04166,24,0.32,0,75,1,0.04166,114693902,5,172252677,7,1.0,0.762,24,3,0.125,7,1.0,1.014,7,1.0,1.014,24,4,0.1666,24,4,0.1666,20,0.00538,0.4504,2817,2,0.0833,1,1.0,3.178,24,24,1.0,90514400.0,932498.0,172252670.0,87904880.0,,87936380.0,,88830824.0,89864664.0,88319470.0,1.0,24,0.002413,0.0,9944,1,0.04166,5,0.0007787,1.051,7339,3,0.125,,584270.0,,2176329.0,,114693900.0,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,39151500.0,0.0,0.0,0.0,24,23,3311,7,0.2917,7,0.2917,7,0.2917,55,3719,0.8335,1,0.04166,9948,1.0,6420,0.2084,11,47,0
304,2045,298,1,12,1,1,1,574,573,80,581,2042,0,12,1,1,1,2423,2413,80,2477,52,1.0,1425,85527,6171,1.0,75,1.0,24,0.4614,0.0,52,1,0.04166,2,24,3,3,24,0.00389,0,6171,1,0.04166,24,0.32,0,75,1,0.04166,114109632,5,172836947,7,1.0,0.762,24,3,0.125,7,1.0,1.014,7,1.0,1.014,24,4,0.1666,24,4,0.1666,20,0.00538,0.4504,2817,2,0.0833,1,1.0,3.178,24,24,1.0,90707050.0,584270.0,172712770.0,1516768.0,,88489150.0,,88520664.0,89837290.0,76052560.0,1.0,24,0.002413,0.0,9944,1,0.04166,8,0.001955,1.051,7339,3,0.125,,1592059.0,,114109630.0,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,57850844.0,0.0,0.0,0.0,24,23,2727,7,0.2917,7,0.2917,7,0.2917,45,3719,0.8335,1,0.04166,9948,1.0,4092,0.3333,27,47,0
304,2046,298,0,12,1,1,1,574,573,80,581,2042,0,12,1,1,1,2423,2413,80,2477,52,1.0,1398,83934,6171,1.0,75,1.0,24,0.4614,0.0,52,1,0.04166,1,24,3,3,24,0.00389,0,6171,1,0.04166,24,0.32,0,75,1,0.04166,112517573,5,174429006,7,1.0,0.762,24,3,0.125,7,1.0,1.014,7,1.0,1.014,24,4,0.1666,24,4,0.1666,20,0.00538,0.4504,2817,2,0.0833,1,1.0,3.178,24,24,1.0,92040990.0,1592059.0,94401710.0,2176329.0,,3108827.0,,90112710.0,91047000.0,53497090.0,1.0,24,0.002413,0.0,9944,1,0.04166,11,0.00205,1.051,7339,3,0.125,,112517576.0,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,112517576.0,0.0,0.0,0.0,24,23,1134,7,0.2917,7,0.2917,7,0.2917,18,3719,0.8335,1,0.04166,9948,1.0,5364,0.4583,54,47,0
305,2047,299,1,0,4,1,0,2,2,54,2,2047,1,0,4,1,0,2,2,54,2,14011,1.0,1439,86353,4193,1.0,131,1.0,4,0.0002854,0.0,14085,1,0.25,1,4,1,1,4,0.000954,0,4193,1,0.25,4,0.03053,0,131,1,0.25,86853779,2,162419188,4,0.001493,0.0,2674,1,0.25,4,0.001493,0.0,4,0.001493,0.0,2682,1,0.25,2679,1,0.25,3,0.000807,0.5625,2817,2,0.5,1,1.0,1.387,4,4,1.0,,162418510.0,,162419180.0,,,,,,162418850.0,,4,0.0004745,0.0,8475,1,0.25,2,0.0004888,0.6934,2888,2,0.5,,86853780.0,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,86853780.0,0.0,0.0,0.0,4,23,3553,2678,1.0,2678,1.0,2678,1.0,59,3719,0.75,1,0.25,8431,1.0,4092,0.5,13,47,0
306,2051,300,0,0,3,1,1,576,575,85,583,525,0,0,3,1,1,575,574,85,582,14011,1.0,1401,84075,4730,1.0,19,1.0,11,0.000785,0.0,14085,1,0.0909,2,11,3,3,11,0.002325,0,4730,1,0.0909,11,0.579,0,19,1,0.0909,1080861,3,114843223,4,1.0,1.264,11,4,0.3635,4,1.0,1.264,4,1.0,1.264,11,4,0.3635,11,4,0.3635,6,0.001614,0.689,2817,2,0.1818,1,1.0,2.398,22,11,1.0,,35540810.0,,35625468.0,,36202840.0,,36498972.0,114843224.0,51742264.0,,11,0.001105,0.0,9944,1,0.0909,6,0.001119,1.169,7339,4,0.3635,,91.0,,1080861.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,540476.0,0.0,0.0,0.0,11,23,1275,4,0.3635,4,0.3635,4,0.3635,21,3719,0.5454,1,0.0909,9948,1.0,5364,0.5454,15,47,0
306,2053,300,1,0,3,1,1,576,575,85,583,525,0,0,3,1,1,575,574,85,582,14011,1.0,1401,84075,4730,1.0,19,1.0,11,0.000785,0.0,14085,1,0.0909,1,11,3,3,11,0.002325,0,4730,1,0.0909,11,0.579,0,19,1,0.0909,1080770,3,114843314,4,1.0,1.264,11,4,0.3635,4,1.0,1.264,4,1.0,1.264,11,4,0.3635,11,4,0.3635,6,0.001614,0.689,2817,2,0.1818,1,1.0,2.398,22,11,1.0,,91.0,,35540900.0,,35625560.0,,36245664.0,78499864.0,37182416.0,,11,0.001105,0.0,9944,1,0.0909,1,0.0002444,1.169,7339,4,0.3635,,1080770.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,1080770.0,0.0,0.0,0.0,11,23,1275,4,0.3635,4,0.3635,4,0.3635,21,3719,0.5454,1,0.0909,9948,1.0,4092,0.0909,15,47,0
306,530,300,0,0,3,1,1,576,575,85,583,525,0,0,3,1,1,575,574,85,582,14011,1.0,1383,82994,4730,1.0,19,1.0,11,0.000785,0.0,14085,1,0.0909,0,11,3,3,11,0.002325,0,4730,1,0.0909,11,0.579,0,19,1,0.0909,0,3,115924084,4,1.0,1.264,11,4,0.3635,4,1.0,1.264,4,1.0,1.264,11,4,0.3635,11,4,0.3635,6,0.001614,0.689,2817,2,0.1818,1,0.125,2.398,22,11,1.0,115924080.0,1080770.0,,1080861.0,,36621670.0,,37283700.0,79533320.0,45254068.0,,11,0.001105,0.0,9944,1,0.0909,6,0.001119,1.169,7339,4,0.3635,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,11,23,194,4,0.3635,4,0.3635,4,0.3635,3,3719,0.5454,8,0.0909,9948,1.0,5364,0.5454,14,47,0
308,2058,302,0,4,1,0,1,580,579,79,587,2058,0,4,1,1,1,2425,2414,79,2479,857,1.0,1306,78403,6171,1.0,281,1.0,8,0.00934,0.0,843,1,0.125,1,8,1,1,8,0.001296,0,6171,1,0.125,8,0.02847,0,281,1,0.125,90347777,1,134347161,1,1.0,1.213,8,4,0.5,1,1.0,1.213,1,1.0,1.213,8,4,0.5,8,4,0.5,2,0.002434,1.04,2817,3,0.375,1,1.0,2.08,8,8,1.0,,45925204.0,,134303340.0,,134317730.0,,134333580.0,,112219970.0,,8,0.000804,0.0,9944,1,0.125,3,0.0005593,1.321,7339,4,0.5,,90347780.0,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,90347780.0,0.0,0.0,0.0,8,21,2803,1,0.125,1,0.125,1,0.125,46,822,0.25,1,0.125,9948,1.0,5364,0.375,43,45,0
310,2062,4,1,0,1,1,0,4,4,53,4,513,1,0,1,1,0,4,4,53,4,14011,1.0,1310,78603,6171,1.0,70,1.0,2,0.0001427,0.0,14085,1,0.5,0,2,2,2,2,0.000324,0,6171,1,0.5,2,0.02856,0,70,1,0.5,0,2,162,2,0.0087,0.0,180,1,0.5,2,0.0087,0.0,2,0.0087,0.0,180,1,0.5,180,1,0.5,1,0.000269,0.6934,2817,2,1.0,1,0.3333,0.6934,86,2,1.0,,162.0,,,,,,,,162.0,,2,0.0002372,0.0,8475,1,0.5,1,0.0002444,0.6934,2888,2,1.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,204,21,3003,230,1.0,230,1.0,230,1.0,50,3719,0.5,3,0.5,8431,1.0,4092,0.5,3,45,0
310,513,4,2,0,1,2,0,4,4,53,4,513,1,0,1,1,0,4,4,53,4,14011,1.0,1310,78603,6171,1.0,70,1.0,2,0.0001427,0.0,14085,1,0.5,1,2,2,2,2,0.000324,0,6171,1,0.5,2,0.02856,0,70,1,0.5,162,2,0,2,0.0087,0.0,180,1,0.5,2,0.0087,0.0,2,0.0087,0.0,180,1,0.5,180,1,0.5,1,6.473e-05,0.6934,2817,2,1.0,1,0.0714,0.6934,86,2,1.0,,,,,,,,,,,,2,0.0002372,0.0,8475,1,0.5,1,0.0001558,0.6934,2888,2,1.0,,162.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,162.0,0.0,0.0,0.0,204,21,3003,230,1.0,230,1.0,230,1.0,50,15452,0.5,14,0.5,8431,1.0,6420,0.5,3,45,0
311,2063,304,1,0,0,1,0,2,2,144,2,2063,1,0,0,2,0,2426,2415,144,2480,14011,1.0,494,29642,3038,1.0,80,1.0,3,0.0002141,0.0,14085,1,0.3333,0,3,1,1,3,0.000987,0,3038,1,0.3333,3,0.0375,0,80,1,0.3333,0,1,229107016,1,0.0003734,0.6367,3,2,0.6665,1,0.0003734,0.6367,1,0.0003734,0.6367,3,2,0.6665,3,2,0.6665,1,0.000269,0.6367,16648,2,0.6665,1,1.0,1.099,3,3,1.0,,229103140.0,,229107000.0,,,,,,229105070.0,,3,0.0003557,0.0,8475,1,0.3333,2,0.0004888,0.6367,2888,2,0.6665,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,3,8,842,2678,0.3333,2678,0.3333,2678,0.3333,14,3719,0.3333,1,0.3333,8431,1.0,4092,0.6665,2,32,0
312,2064,305,2,0,3,2,1,584,583,3,591,761,0,0,3,2,1,584,583,3,591,14011,1.0,529,31747,4730,1.0,772,1.0,13,0.000928,0.0,14085,1,0.0769,1,13,8,8,13,0.002748,0,4730,1,0.0769,13,0.01685,0,772,1,0.0769,106730,8,173774064,7,1.0,1.304,13,5,0.3845,7,1.0,1.157,7,1.0,1.304,13,5,0.3845,13,4,0.3076,10,0.000647,0.54,16648,2,0.1538,1,1.0,2.564,13,13,1.0,166139500.0,47144.0,,66475.0,,67505.0,,76364.0,165917890.0,55385816.0,,13,0.001307,0.0,9944,1,0.0769,4,0.000623,1.285,7339,4,0.3076,,106730.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,106730.0,0.0,0.0,0.0,13,8,2947,7,0.5386,7,0.5386,7,0.5386,49,15452,0.769,1,0.0769,9948,1.0,6420,0.3076,7,32,1
312,2065,305,5,0,3,2,1,584,583,3,591,761,0,0,3,2,1,584,583,3,591,14011,1.0,530,31814,4730,1.0,772,1.0,13,0.000928,0.0,14085,1,0.0769,4,13,8,8,13,0.002748,0,4730,1,0.0769,13,0.01685,0,772,1,0.0769,174235,8,173706559,7,1.0,1.304,13,5,0.3845,7,1.0,1.157,7,1.0,1.304,13,5,0.3845,13,4,0.3076,10,0.000647,0.54,16648,2,0.1538,1,1.0,2.564,13,13,1.0,,5221.0,,8859.0,,26975.0,,165850380.0,173706560.0,67919600.0,,13,0.001307,0.0,9944,1,0.0769,4,0.002428,1.285,7339,4,0.3076,,1030.0,,20361.0,,67505.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,29632.0,0.0,0.0,0.0,13,8,3014,7,0.5386,7,0.5386,7,0.5386,50,15452,0.769,1,0.0769,9948,1.0,1647,0.3076,14,32,0
312,761,305,3,0,3,2,1,584,583,3,591,761,0,0,3,2,1,584,583,3,591,14011,1.0,530,31820,4730,1.0,772,1.0,13,0.000928,0.0,14085,1,0.0769,5,13,8,8,13,0.002748,0,4730,1,0.0769,13,0.01685,0,772,1,0.0769,179456,8,173701338,7,1.0,1.304,13,5,0.3845,7,1.0,1.157,7,1.0,1.304,13,5,0.3845,13,4,0.3076,10,0.000647,0.54,16648,2,0.1538,1,0.5,2.564,13,13,1.0,,3638.0,,21754.0,,62346636.0,,165927630.0,,57074916.0,,13,0.001307,0.0,9944,1,0.0769,1,0.001225,1.285,7339,4,0.3076,,5221.0,,6251.0,,25582.0,,179456.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,54127.5,0.0,0.0,0.0,13,8,3020,7,0.5386,7,0.5386,7,0.5386,50,15452,0.769,2,0.0769,9948,1.0,816,0.0769,20,32,0
312,2066,305,5,0,3,2,1,584,583,3,591,761,0,0,3,2,1,584,583,3,591,14011,1.0,529,31794,4730,1.0,772,1.0,13,0.000928,0.0,14085,1,0.0769,2,13,8,8,13,0.002748,0,4730,1,0.0769,13,0.01685,0,772,1,0.0769,153874,8,173726920,7,1.0,1.304,13,5,0.3845,7,1.0,1.157,7,1.0,1.304,13,5,0.3845,13,4,0.3076,10,0.000647,0.54,16648,2,0.1538,1,1.0,2.564,13,13,1.0,173726910.0,19331.0,,20361.0,,25582.0,,47336.0,165953220.0,56632124.0,,13,0.001307,0.0,9944,1,0.0769,4,0.002428,1.285,7339,4,0.3076,,47144.0,,153874.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,100509.0,0.0,0.0,0.0,13,8,2994,7,0.5386,7,0.5386,7,0.5386,49,15452,0.769,1,0.0769,9948,1.0,1647,0.3076,54,32,0
312,2067,305,0,0,3,2,1,584,583,3,591,761,0,0,3,2,1,584,583,3,591,14011,1.0,530,31813,4730,1.0,772,1.0,13,0.000928,0.0,14085,1,0.0769,3,13,8,8,13,0.002748,0,4730,1,0.0769,13,0.01685,0,772,1,0.0769,173205,8,173707589,7,1.0,1.304,13,5,0.3845,7,1.0,1.157,7,1.0,1.304,13,5,0.3845,13,4,0.3076,10,0.000647,0.54,16648,2,0.1538,1,1.0,2.564,13,13,1.0,,1030.0,,6251.0,,9889.0,,62352890.0,166073040.0,45688620.0,,13,0.001307,0.0,9944,1,0.0769,4,0.000746,1.285,7339,4,0.3076,,19331.0,,66475.0,,173205.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,86337.0,0.0,0.0,0.0,13,8,3013,7,0.5386,7,0.5386,7,0.5386,50,15452,0.769,1,0.0769,9948,1.0,5364,0.3076,13,32,0
312,2068,305,5,0,3,2,1,584,583,3,591,761,0,0,3,2,1,584,583,3,591,14011,1.0,530,31823,4730,1.0,772,1.0,13,0.000928,0.0,14085,1,0.0769,6,13,8,8,13,0.002748,0,4730,1,0.0769,13,0.01685,0,772,1,0.0769,183094,8,173697700,7,1.0,1.304,13,5,0.3845,7,1.0,1.157,7,1.0,1.304,13,5,0.3845,13,4,0.3076,10,0.000647,0.54,16648,2,0.1538,1,1.0,2.564,13,13,1.0,,18116.0,,62343000.0,,165841520.0,,166063150.0,,98566450.0,,13,0.001307,0.0,9944,1,0.0769,4,0.002428,1.285,7339,4,0.3076,,3638.0,,8859.0,,9889.0,,76364.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,24687.5,0.0,0.0,0.0,13,8,3023,7,0.5386,7,0.5386,7,0.5386,50,15452,0.769,1,0.0769,9948,1.0,1647,0.3076,23,32,0
312,2070,305,0,0,3,1,1,585,584,3,592,761,0,0,3,2,1,584,583,3,591,14011,1.0,527,31640,4730,1.0,772,1.0,13,0.000928,0.0,14085,1,0.0769,0,13,8,8,13,0.002748,0,4730,1,0.0769,13,0.01685,0,772,1,0.0769,0,8,173880794,1,1.0,1.304,13,5,0.3845,1,1.0,1.157,1,1.0,1.304,13,5,0.3845,13,4,0.3076,3,0.000807,0.54,16648,2,0.1538,1,1.0,2.564,13,13,1.0,166107090.0,106730.0,,153874.0,,173205.0,,179456.0,62526092.0,38207740.0,,13,0.001307,0.0,9944,1,0.0769,4,0.000746,1.285,7339,4,0.3076,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,13,8,2840,1,0.0769,1,0.0769,1,0.0769,47,3719,0.2307,1,0.0769,9948,1.0,5364,0.3076,20,32,0
312,2071,305,0,0,3,1,1,584,583,3,591,761,0,0,3,2,1,584,583,3,591,14011,1.0,530,31841,4730,1.0,772,1.0,13,0.000928,0.0,14085,1,0.0769,7,13,8,8,13,0.002748,0,4730,1,0.0769,13,0.01685,0,772,1,0.0769,201210,8,173679584,7,1.0,1.304,13,5,0.3845,7,1.0,1.157,7,1.0,1.304,13,5,0.3845,13,4,0.3076,3,0.000807,0.54,16648,2,0.1538,1,1.0,2.564,13,13,1.0,,62324884.0,,165823410.0,,165905890.0,,173679580.0,,141933440.0,,13,0.001307,0.0,9944,1,0.0769,4,0.000746,1.285,7339,4,0.3076,,18116.0,,21754.0,,26975.0,,47336.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,28545.25,0.0,0.0,0.0,13,8,3041,7,0.5386,7,0.5386,7,0.5386,50,3719,0.2307,1,0.0769,9948,1.0,5364,0.3076,41,32,0
313,2076,306,3,0,4,2,1,2,2,119,2,2072,2,0,4,1,1,2,2,119,2,14011,1.0,1299,77941,4193,1.0,25,1.0,12,0.0008564,0.0,14085,1,0.0833,7,12,1,1,12,0.002861,0,4193,1,0.0833,12,0.48,0,25,1,0.0833,121668442,1,115025092,12,0.004482,0.0,2674,1,0.0833,12,0.004482,0.0,12,0.004482,0.0,2682,1,0.0833,2679,1,0.0833,3,0.0001942,0.5625,2817,2,0.1666,1,0.5,2.484,12,12,1.0,,58665756.0,,115023640.0,,115023656.0,,,,96237680.0,,12,0.001206,0.0,9944,1,0.0833,1,0.001225,0.8877,9675,3,0.25,,115251816.0,,115335624.0,,115522160.0,,115627690.0,,0.0,7.0,0.0,,,,,,,,,,,,,,,115434320.0,0.0,0.0,0.0,12,21,2341,2678,1.0,2678,1.0,2678,1.0,39,15452,0.25,2,0.0833,9948,1.0,816,0.0833,1,45,0
314,2083,307,2,0,7,2,3,588,587,145,595,2084,0,0,7,1,3,587,586,145,594,14011,1.0,738,44326,653,1.0,12,1.0,8,0.000571,0.0,14085,1,0.125,0,8,1,1,8,0.01225,0,653,1,0.125,8,0.6665,0,12,1,0.125,0,1,138443682,1,1.0,1.321,8,4,0.5,1,1.0,1.321,1,1.0,1.321,8,4,0.5,8,4,0.5,4,0.000259,0.6934,2817,2,0.25,1,1.0,1.906,8,7,0.875,,45279624.0,,45288736.0,,47086480.0,,47294412.0,,46237310.0,,8,0.1356,0.0,19,1,0.125,2,0.0003116,1.082,7339,3,0.375,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,8,12,1126,1,0.125,1,0.125,1,0.125,18,15452,0.5,1,0.125,59,1.0,6420,0.25,46,36,0
315,2086,308,2,9,3,0,1,590,589,27,597,639,2,9,3,0,1,590,2418,27,2483,246,1.0,1096,65801,4730,1.0,56,1.0,12,0.04877,0.0,246,1,0.0833,4,12,4,4,12,0.002537,0,4730,1,0.0833,12,0.2142,0,56,1,0.0833,89521793,4,178925350,3,1.0,1.314,12,5,0.4167,9,1.0,0.837,3,1.0,1.314,12,5,0.4167,12,4,0.3333,8,0.009735,0.6367,532,2,0.1666,1,1.0,2.484,57,12,1.0,,177545630.0,,177557060.0,,177563870.0,,178069360.0,,177683980.0,,12,0.001206,0.0,9944,1,0.0833,8,0.001246,0.6367,9675,2,0.1666,,102043.0,,103537.0,,190098.0,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,131892.67,0.0,0.0,0.0,12,18,1001,3,0.25,9,0.75,3,0.25,16,822,0.6665,1,0.0833,9948,1.0,6420,0.6665,41,42,0
315,2087,308,2,9,3,2,1,590,589,27,597,639,2,9,3,0,1,590,2418,27,2483,246,1.0,1094,65699,4730,1.0,56,1.0,12,0.04877,0.0,246,1,0.0833,3,12,4,4,12,0.002537,0,4730,1,0.0833,12,0.2142,0,56,1,0.0833,89419750,4,179027393,3,1.0,1.314,12,5,0.4167,9,1.0,0.837,3,1.0,1.314,12,5,0.4167,12,4,0.3333,4,0.000259,0.6367,532,2,0.1666,1,1.0,2.484,57,12,1.0,,102043.0,,177647660.0,,177659100.0,,177744400.0,179027400.0,142436130.0,,12,0.001206,0.0,9944,1,0.0833,8,0.001246,0.6367,9675,2,0.1666,,1494.0,,88055.0,,89419750.0,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,29836432.0,0.0,0.0,0.0,12,18,899,3,0.25,9,0.75,3,0.25,14,15452,0.3333,1,0.0833,9948,1.0,6420,0.6665,59,42,0
